ROOF AGE,Permit Number,Permit Type,Description,Address,LAT,LON
19,2006030891,Building/Accessories/Residential/Lanai,"INSTALL SCREEN ROOM W/ 3"" INSULATED PANEL ROOF..  STORM DAMAGE","2927 COQUINA ESPLANADE, PUNTA GORDA 33982",26.973228415465766,-81.98020176
19,2006042019,Building/Trade Permits/Residential/Roofing,RE ROOF METAL OVER SHINGLE 5/12             SLOPE,"9818 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.819629548479416,-82.28401943
19,2006041928,Building/Accessories/Residential/Lanai,"12X15 SCREEN UNDER CAPORT/CHG SCREEN ROOF TO 3"" COMP","149 VIA MADONNA, ENGLEWOOD 34224",26.930605009366705,-82.31739799
19,2006040417,Building/Trade Permits/Residential/Roofing,RE ROOF METAL  3/12 SLOPE      OWNER WILL CALL WHEN P/U FOR INSPECTOR,"9884 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.817503109905452,-82.28249358
19,2006062947,Building/Trade Permits/Residential/Roofing,RE ROOF  METAL  4/12 SLOPE,"8464 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.83624654461019,-82.29563909
19,2006071746,Building/Trade Permits/Residential/Roofing,RE ROOF SHINGLE REPLACEMENT  6/12 SLOPE,"9846 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.818981302012183,-82.2836456
19,2006082500,Building/Trade Permits/Residential/Roofing,"REROOF, SINGLE PLY MEMBRANE 324 SQ FOOT   FL ROOM","26 PINE, PUNTA GORDA 33955",26.77235594708532,-81.9277725
19,2006080755,Building/Trade Permits/Residential/Roofing,RE-ROOF WITH ALUMINUM,"8414 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.83705335798395,-82.294487
19,2006081316,Building/Trade Permits/Residential/Roofing,REROOF,"13065 VIA CASSIA, PLACIDA 33946",26.840898508153213,-82.27416994
19,2007010194,Building/Trade Permits/Residential/Roofing,SHINGLE RE-ROOF,"46 PINE, PUNTA GORDA 33955",26.77239803435786,-81.92624766
18,2007021408,Building/Trade Permits/Residential/Roofing,"RE-ROOF, METAL  5:12, 16 SQ","8058 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.838533769421435,-82.29822304
18,2007021259,Building/Trade Permits/Residential/Roofing,REPAIR LEAKS IN ROOF FOR CARPORT (AFTER THE FACT PERMIT),"239 VIA DELUNA, ENGLEWOOD 34224",26.931537636459396,-82.3206864
19,2007020711,Building/Accessories/Residential/Shed,20 X 31'6 UTILITY ROOM/ COMPOSITE WALLS & ROOF & SLAB,"863 CALLE MENUDA, ENGLEWOOD 34224",26.929033294547313,-82.31996157
18,2007032069,Building/Accessories/Residential/Carport,"UNIT 32- EXT CARPORT 2'W W/MONO FOOT, 3"" COMP ROOF W8'X10' SHED","32 AMSTERDAM, PUNTA GORDA 33950",26.90115550178535,-82.04415127
18,2007030587,Building/Trade Permits/Residential/Roofing,TEAR OFF AND REROOF - SHINGLE,"876 CALLE MENUDA, ENGLEWOOD",26.927724918875782,-82.32019041
18,2007031702,Building/Construction/Residential/Addition,UNIT 51- CONCRETE DRIVE & CARPORT/CARPORT ROOF & SHED,"51 ROTTERDAM, PUNTA GORDA 33950",26.90160951775527,-82.04165643
18,2007053062,Building/Accessories/Residential/Carport,"CARPORT, SCREENROOM & SHED W/ALUM PAN ROOF","3 ROTTERDAM, PUNTA GORDA 33950",26.903869575894024,-82.04172521
18,2007031446,Building/Trade Permits/Residential/Roofing,INSTALL PBR PANELS OVER ROLLED ROOFING,"13044 VIA AURELIA, PLACIDA 33946",26.84121520869234,-82.27477266
18,2007110586,Building/Accessories/Residential/Carport,UNIT 35  CARPORT - PAN ROOF ONLY,"35 AMSTERDAM, PUNTA GORDA 33950",26.900856052360222,-82.04385371
18,2007120680,Building/Accessories/Residential/Deck,DECK ( PORCH WITH SHINGLE ROOF )  AS BUILT,"3114 COQUINA ESPLANADE, PUNTA GORDA 33982",26.97468937607475,-81.97982784
18,2008011482,Building/Trade Permits/Residential/Roofing,ROOF RE-COVER,"9330 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.82563024489342,-82.28833005
18,2008020631,Building/Accessories/Residential/Carport,"INSTALL CARPORT/PATIO COVER WITH 3"" COMPOSITE ROOF","3012 COQUINA ESPLANADE, PUNTA GORDA 33982",26.973800641511996,-81.97987365
17,2008030415,Building/Trade Permits/Residential/Roofing,SHINGLE REPLACEMENT SLOPE:3/12,"313 CALLE LIANA, ENGLEWOOD 34224",26.932933753440626,-82.31932828
17,2008041935,Building/Construction/Residential/Addition,SCREEN WALLS AND PANEL ROOF ON WOOD DECK,"26 ROTTERDAM, PUNTA GORDA 33950",26.902988509241396,-82.04151159
17,2008110184,Building/Trade Permits/Residential/Roofing,REPLACE EXISTING METAL ROOF  4/12 14 SQ CORRAGATED IND OF FL,"8496 LITTLE GASPARILLA ISLAND, PLACIDA 33946",26.836978839380794,-82.29410558
17,2008120341,Building/Construction/Residential/Miscellaneous,REPLACE WOOD STUDS IN WALL DAMAGED BY TERMITES FOR METAL STUDS  18'X8'4,"157 VIA MADONNA, ENGLEWOOD 34224",26.929763899058212,-82.31729133
17,2009010571,Building/Accessories/Residential/Lanai,"SCREEN ROOM W/ ELITE PANEL ROOF, ACRYLIC WINDOWS, RAISED CONCRETE DECK","6 S PELICAN, PUNTA GORDA 33950",26.878699403832062,-82.00399722
16,2009030156,Building/Trade Permits/Residential/Roofing,RE ROOF METAL 6/12 SLOPE,"405 ANCHOR ROW, PLACIDA 33946",26.845472435684435,-82.28868106
16,2009090275,Building/Trade Permits/Residential/Demolitions,DEMO CARPORT / ROOF OVER DUE TO FIRE DAMAGE,"655 VIA CALA, ENGLEWOOD 34224",26.929870676523187,-82.31822209
16,2009100547,Building/Construction/Residential/Miscellaneous,"ALUM ROOF OVER EXISTING FL ROOM, BEDROOM, & SCREEN ROOM","307 CALLE LIANA, ENGLEWOOD 34224",26.93293767797756,-82.31996157
16,2009100062,Building/Accessories/Residential/Lanai,PAN ROOF LANAI ON EXISTING SLAB,"24477 LAKESIDE MANOR, PORT CHARLOTTE",26.990986312870906,-82.05107566
16,20091203613,Residential Roofing,"REROOF GARAGE, METAL, SLOPE 4/12 approx. 750 sq ft","110 RIO DE PAZ, PORT CHARLOTTE FL 33980",26.966894050302443,-82.03821557
16,20100100636,Residential Demolitions,DEMO OF DETACHED GARAGE AS INSPECTOR SAYS STRUCTURE NOT SAFE REROOF PERMIT 20091203613 LETTER TO CANCEL,"110 RIO DE PAZ, PORT CHARLOTTE FL 33980",26.966894050302443,-82.03821557
16,20100100297,Residential Lanai,14 X 14 BONDED ROOF,"307 CALLE LIANA, ENGLEWOOD FL 34224",26.93293767797756,-82.31996157
16,20100100195,Residential Carport,"REPLACE 3"" ALUM ROOF OVER DECK AREA W/ ELITE PANELS","22 COPENHAGEN, PUNTA GORDA FL 33950",26.900716811515277,-82.04357147
15,20100302917,Residential Roofing,TEAR OFF EXISTING METAL ROOF & REPLACE WITH GALVALUME 26 GAUGE,"9392 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.82650568127638,-82.28668979
15,20100302807,Residential Remodel,INT REMODEL AND REROOF,"13064 VIA FLAVIA, PLACIDA FL 33946",26.840335739261505,-82.27230833
15,20100302698,Residential Roofing,SHINGLE REPLACEMENT   SLOPE:6/12,"13044 VIA CASSIA, PLACIDA FL 33946",26.841092985572196,-82.2732163
15,20100302626,Residential Miscellaneous,ALUM ROOF OVER ON EXISTING ROOM ADDITION ROOF,"218 VIA DELUNA, ENGLEWOOD FL 34224",26.933740503816477,-82.32077791
15,20100404922,Residential Carport,"1' X 12"" CONCRETE BELL FOOTERS, 20' X 6' COMPOSITE ROOF-OVER EXISTING WALKWAY, 4TH WALL","3 COPENHAGEN, PUNTA GORDA FL 33950",26.902322639598143,-82.04320527
15,20100404743,Residential Lanai,deck carport extension and screen roof on deck,"2923 COQUINA ESPLANADE, PUNTA GORDA FL 33982",26.973115873562996,-81.98017125
15,20100403618,Residential Roofing,re-roof tear off shingles and re-roof with metal,"13064 VIA FLAVIA, PLACIDA FL 33946",26.840335739261505,-82.27230833
15,20100505491,Residential Roofing,REMOVE EXISTING TILE ROOF & REPLACE WITH SHINGLES,"370 ANCHOR ROW, PLACIDA FL 33946",26.847192811882476,-82.28874973
15,20100505136,Residential Miscellaneous,ALUM ROOF OVER MH ADDITION ONLY,"512 ALTA VISTA, ENGLEWOOD FL 34224",26.93113904530404,-82.31959541
15,20100809315,Residential Lanai,INSTALL COMPOSITE ROOF TO EXISTING SCREEN ENCLOSURE,"13 COPENHAGEN, PUNTA GORDA FL 33950",26.901433887970253,-82.04322822
15,20100910922,Residential Roofing,"REPLACE FLAT DECK , INSTALL METAL ROOF OVER SHINGLE","9758 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.820867595393686,-82.28466036
15,COD-11-00267,CE - Code Enforcement (Not High Grass Only),ROOF REDONE WITHOUT PERMIT,"613 VIA CALA, ENGLEWOOD FL 34224",26.93062578941869,-82.31931313
15,20110100676,Residential Shed,"INSTALL WOOD FRAME SHED 9'3""X12'X8' W/ 10'3""X14' BONDED PANEL ROOF ON EXISTING SLAB","33 AMSTERDAM, PUNTA GORDA FL 33950",26.901031488843866,-82.04387659
14,20110303365,Residential Roofing,RE-ROOF TO 30 YEAR SHINGLES,"901 S BROADWAY, ENGLEWOOD FL 34223",26.94551869661653,-82.3508615
14,20110303363,Residential Roofing,RE-ROOF TO 30 YEAR SHINGLES,"905 S BROADWAY, ENGLEWOOD FL 34223",26.94536178,-82.3509676
14,20110302638,Residential Remodel,"NEW ROOF W MITIGATION, WINDOWS, SIDING, DECK, STAIRS AND INTERIOR RENOVATION","9708 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.822095963224232,-82.28422551
14,20110404379,Residential Roofing,REROOF-ROLLED,"9732 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.821779312553545,-82.28376009
14,20110506128,Residential Roofing,TEAR OFF AND REROOF SHINGLE AND 4SQ FT OF FLAT,"9698 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.822521089927964,-82.28334806
14,20110910295,Residential Lanai,"8'9"" X 19 SCREEN ROOM W COMPOSITE ROOF ON EXISTING SLAB","24483 LAKESIDE MANOR, PORT CHARLOTTE FL 33980",26.991261490416623,-82.05117633
14,COD-12-00419,CE - Code Enforcement (Not High Grass Only),"Remodeling with no permits, shingles missing from roof, roof tarped, outside storage of construction debris","8236 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.837642761273006,-82.2970887
14,COD-12-00418,CE - Code Enforcement (Not High Grass Only),"Remodeling with no permits, shingles missing from roof, outside storage of construction debris","8206 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.837566396521407,-82.29759219
13,COD-12-00880,CE - Code Enforcement (Not High Grass Only),"EXTERIOR OF HOUSE IS FALLING APART, TREES FALLING ALL OVER, MOLD ALL OVER...REFRIDGE OUTSIDE, TILES ON SIDE OF HOUSE, GARBAGE SURROUNDING THE AREA","13085 VIA CASSIA, PLACIDA FL 33946",26.840463609829577,-82.27458959
13,20120303897,Residential Miscellaneous,INSULATED PROTECTIVE SYSTEM TO PAN ROOF,"248 VIA DELUNA, ENGLEWOOD FL 34224",26.93073855,-82.32108314
13,20120405181,Residential Roofing,REMOVE SHINGLES INSTALL 5-V CRIMP METAL,"8300 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.836933167422423,-82.29666145
13,20120404106,Residential Lanai,BUILD NEW ALUM LANAI ON EXISTING CONCRETE & UNDER EXISTING CARPORT ROOF,"7 AMSTERDAM, PUNTA GORDA FL 33950",26.903070477558117,-82.04373927
13,20120709187,Residential Roofing,RE-ROOF WITH SINGLE PLY TPO,"101 TROUT, PUNTA GORDA FL 33950",26.879862696514405,-82.00309694
13,20121011969,Residential Addition,RE-ROOF EXISTING & ADDITION TO HOUSE,"8030 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.84030532958731,-82.29668423
13,20121113771,Residential Roofing,TEAR OFF & REROOF WITH SHINGLES,"9368 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.82666020334893,-82.28698727
13,20121214961,Residential Roofing,TEAR OFF & RE-ROOF METAL,"9700 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.822431610498576,-82.28352358
13,20121214838,Residential Shed,STORAGE SHED WITH NEW CONCRETE AND ALUMINUM ROOF,"3119 COQUINA ESPLANADE, PUNTA GORDA FL 33982",26.97463048,-81.98019412
12,20130303371,Residential Remodel,BUILD NEW FRAME- ROOF OVER EXISTING TILE ROOF,"9862 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.81841463260851,-82.28309627
12,20130404583,Residential Roofing,RE- SHINGLE ROOF,"915 S BROADWAY, ENGLEWOOD FL 34223",26.945055078228716,-82.35088347
12,20130507129,Residential Roofing,ROOF REPLACEMENT- METAL AND SMALL FLAT ROOF,"8380 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.836459975626695,-82.29634864
12,20130506359,Residential Roofing,"SHINGLE ROOF REPLACEMENT, PARTIAL ROOF TIE IN TO METAL","111 VIA MADONNA, ENGLEWOOD FL 34224",26.933653002322387,-82.31756591
12,20130912244,Residential Roofing,RE ROOF SHINGLE,"53 ROTTERDAM, PUNTA GORDA FL 33950",26.901439696723315,-82.04173281
12,20131014610,Residential Roofing,ROOF REPLACEMENT SHINGLE OFF/ 5V CRIMP ON,"9286 LITTLE GASPARILLA ISLAND, PLACIDA FL 33946",26.82727051895934,-82.28603355
